fecha_scraping,tienda,categoria,subcategoria,nombre_producto,sku,precio_normal,precio_descuento,url_producto
2026-07-22 13:31:24,Soriana,lacteos-y-huevo,Yoghurt saborizado,Yoghurt Batido Yoplait Con Durazno 1 kg,373369,53.5,,https://www.soriana.com/yoghurt-batido-yoplait-con-durazno-1-kg/373369.html
2026-07-22 13:31:24,Soriana,lacteos-y-huevo,Yoghurt saborizado,Yoghurt Batido Yoplait Con Manzana 1 kg,373372,52.9,,https://www.soriana.com/yoghurt-batido-yoplait-con-manzana-1-kg/373372.html
2026-07-22 13:31:24,Soriana,lacteos-y-huevo,Yoghurt saborizado,Yoghurt Batido Yoplait Con Cereales y Durazno 1 kg,1012709,66.5,,https://www.soriana.com/yoghurt-batido-yoplait-con-cereales-y-durazno-1-kg/1012709.html
2026-07-22 13:31:24,Soriana,lacteos-y-huevo,Yoghurt saborizado,Yoghurt Batido Yoplait Con Cereales y Moras 1 kg,1012737,62.5,,https://www.soriana.com/yoghurt-batido-yoplait-con-cereales-y-moras-1-kg/1012737.html
2026-07-22 13:31:24,Soriana,lacteos-y-huevo,Yoghurt saborizado,Yoghurt Batido Yoplait Con Fresa 1 kg,373368,52.9,,https://www.soriana.com/yoghurt-batido-yoplait-con-fresa-1-kg/373368.html
2026-07-22 13:31:24,Soriana,lacteos-y-huevo,Yoghurt saborizado,Yoghurt Alpura Batido Sabor Fresa 900 g,11538201,48.5,,https://www.soriana.com/yoghurt-alpura-batido-sabor-fresa-900-g/11538201.html
2026-07-22 13:31:24,Soriana,lacteos-y-huevo,Yoghurt saborizado,Yoghurt Batido Alpura Natural con Cereales 900 g,11650159,57.9,,https://www.soriana.com/yoghurt-batido-alpura-natural-con-cereales-900-g/11650159.html
2026-07-22 13:31:24,Soriana,lacteos-y-huevo,Yoghurt saborizado,Yoghurt Batido Lala Natural Endulzado 900 g,11504274,49.5,,https://www.soriana.com/yoghurt-batido-lala-natural-endulzado-900-g/11504274.html
2026-07-22 13:31:24,Soriana,lacteos-y-huevo,Yoghurt saborizado,Yoghurt Batido Lala con Fresa 900 g,11503584,42.9,,https://www.soriana.com/yoghurt-batido-lala-con-fresa-900-g/11503584.html
2026-07-22 13:31:24,Soriana,lacteos-y-huevo,Yoghurt saborizado,Yoghurt Batido Lala con Mango 900 g,11504273,44.5,,https://www.soriana.com/yoghurt-batido-lala-con-mango-900-g/11504273.html
2026-07-22 13:31:24,Soriana,lacteos-y-huevo,Yoghurt saborizado,Yoghurt Batido Chobani Fresa 900 gr,11533862,160.0,,https://www.soriana.com/yoghurt-batido-chobani-fresa-900-gr/11533862.html
2026-07-22 13:31:24,Soriana,lacteos-y-huevo,Yoghurt saborizado,Yoghurt Batido Lala con Durazno 900 g,11504258,40.5,,https://www.soriana.com/yoghurt-batido-lala-con-durazno-900-g/11504258.html
2026-07-22 13:31:24,Soriana,lacteos-y-huevo,Yoghurt saborizado,Yoghurt Batido Lala con Manzana 900 g,11503585,39.9,,https://www.soriana.com/yoghurt-batido-lala-con-manzana-900-g/11503585.html
2026-07-22 13:31:24,Soriana,lacteos-y-huevo,Yoghurt saborizado,Yoghurt Batido Lala Fresa y Cereales 900 g,11504323,47.5,,https://www.soriana.com/yoghurt-batido-lala-fresa-y-cereales-900-g/11504323.html
2026-07-22 13:31:24,Soriana,lacteos-y-huevo,Yoghurt saborizado,Yoghurt Batido Lala Natural 900 g,2124394,56.9,,https://www.soriana.com/yoghurt-batido-lala-natural-900-g/2124394.html
2026-07-22 13:31:24,Soriana,lacteos-y-huevo,Yoghurt saborizado,Yoghurt Batido Yoplait Placer Sabor Cookies & Cream 150 gr,2336166,19.9,,https://www.soriana.com/yoghurt-batido-yoplait-placer-sabor-cookies-cream-150-gr/2336166.html
2026-07-22 13:31:24,Soriana,lacteos-y-huevo,Yoghurt saborizado,Yoghurt Bebible Yoplait Placer Cookies & Cream 220 gr,11439126,24.5,,https://www.soriana.com/yoghurt-bebible-yoplait-placer-cookies-cream-220-gr/11439126.html
2026-07-22 13:31:24,Soriana,lacteos-y-huevo,Yoghurt saborizado,Yoghurt Nestlé Licuado Nuez Cereal 500 g,11527023,36.9,,https://www.soriana.com/yoghurt-nestle-licuado-nuez-cereal-500-g/11527023.html
2026-07-22 13:31:24,Soriana,lacteos-y-huevo,Yoghurt saborizado,Yoghurt Batido Alpura Con Durazno 125 gr,11432652,10.1,,https://www.soriana.com/yoghurt-batido-alpura-con-durazno-125-gr/11432652.html
2026-07-22 13:31:34,Soriana,lacteos-y-huevo,Yoghurt light,Yoghurt Batido Yoplait Doble Cero Fresa 1 kg,1043231,64.5,,https://www.soriana.com/yoghurt-batido-yoplait-doble-cero-fresa-1-kg/1043231.html
2026-07-22 13:31:34,Soriana,lacteos-y-huevo,Yoghurt light,Yoghurt Yoplait Batido de Fresa Sin Azúcar 950 gr,11534176,64.5,,https://www.soriana.com/yoghurt-yoplait-batido-de-fresa-sin-azucar-950-gr/11534176.html
2026-07-22 13:31:34,Soriana,lacteos-y-huevo,Yoghurt light,Yoghurt Batido Yoplait Doble Cero Natural 1 kg,1043229,62.5,,https://www.soriana.com/yoghurt-batido-yoplait-doble-cero-natural-1-kg/1043229.html
2026-07-22 13:31:34,Soriana,lacteos-y-huevo,Yoghurt light,Yoghurt Griego Oikos Sin Endulzar Natural 900 g,11588223,117.0,,https://www.soriana.com/yoghurt-griego-oikos-sin-endulzar-natural-900-g/11588223.html
2026-07-22 13:31:34,Soriana,lacteos-y-huevo,Yoghurt light,Yogurt Griego Oikos Selecto Endulzado 11 g de Proteína Monk Fruit 900 g,11588214,122.0,,https://www.soriana.com/yogurt-griego-oikos-selecto-endulzado-11-g-de-proteina-monk-fruit-900-g/11588214.html
2026-07-22 13:31:34,Soriana,lacteos-y-huevo,Yoghurt light,Yoghurt Danone sabor Natural sin Azúcar 900g,11312887,49.5,,https://www.soriana.com/yoghurt-danone-sabor-natural-sin-azucar-900g/11312887.html
2026-07-22 13:31:34,Soriana,lacteos-y-huevo,Yoghurt light,Yoghurt Batido Yoplait Griego Sin Azúcar Natural 145 gr,11296308,21.9,,https://www.soriana.com/yoghurt-batido-yoplait-griego-sin-azucar-natural-145-gr/11296308.html
2026-07-22 13:31:34,Soriana,lacteos-y-huevo,Yoghurt light,Yoghurt Batido Yoplait Doble Cero Fresa 125 g,1378865,11.4,,https://www.soriana.com/yoghurt-batido-yoplait-doble-cero-fresa-125-g/1378865.html
2026-07-22 13:31:34,Soriana,lacteos-y-huevo,Yoghurt light,Yoghurt Batido Lala Natural 900 g,2124394,56.9,,https://www.soriana.com/yoghurt-batido-lala-natural-900-g/2124394.html
2026-07-22 13:31:34,Soriana,lacteos-y-huevo,Yoghurt light,Yoghurt Lala Batido Griego Natural Sin Azúcar 900 g,11616950,104.0,,https://www.soriana.com/yoghurt-lala-batido-griego-natural-sin-azucar-900-g/11616950.html
2026-07-22 13:31:34,Soriana,lacteos-y-huevo,Yoghurt light,Yoghurt Griego Natural sin Azúcar Lala 120 g,11659118,17.1,,https://www.soriana.com/yoghurt-griego-natural-sin-azucar-lala-120-g/11659118.html
2026-07-22 13:31:34,Soriana,lacteos-y-huevo,Yoghurt light,Yoghurt Chobani Zero Sugar Black Cherry 150 g,11929412,35.9,,https://www.soriana.com/yoghurt-chobani-zero-sugar-black-cherry-150-g/11929412.html
2026-07-22 13:31:43,Soriana,lacteos-y-huevo,Yoghurt griego,Yoghurt Griego Oikos Natural 900 g,11312403,90.5,,https://www.soriana.com/yoghurt-griego-oikos-natural-900-g/11312403.html
2026-07-22 13:31:43,Soriana,lacteos-y-huevo,Yoghurt griego,Yoghurt Griego Oikos Con Fresa 900 g,11477811,92.5,,https://www.soriana.com/yoghurt-griego-oikos-con-fresa-900-g/11477811.html
2026-07-22 13:31:43,Soriana,lacteos-y-huevo,Yoghurt griego,Yogurt Griego Danone Natural sin Azúcar 650 g,11693461,64.9,,https://www.soriana.com/yogurt-griego-danone-natural-sin-azucar-650-g/11693461.html
2026-07-22 13:31:43,Soriana,lacteos-y-huevo,Yoghurt griego,Yogurt Griego Danone Endulzado 650 g,11693462,66.5,,https://www.soriana.com/yogurt-griego-danone-endulzado-650-g/11693462.html
2026-07-22 13:31:43,Soriana,lacteos-y-huevo,Yoghurt griego,Yogurt Griego Oikos Selecto Natural 12 g de Proteína Sin Azúcar Añadida 900 g,11477920,124.0,95.0,https://www.soriana.com/yogurt-griego-oikos-selecto-natural-12-g-de-proteina-sin-azucar-anadida-900-g/11477920.html
2026-07-22 13:31:43,Soriana,lacteos-y-huevo,Yoghurt griego,Yoghurt Yoplait Griego Mango Sin Azúcar 145 gr,9107269,21.9,,https://www.soriana.com/yoghurt-yoplait-griego-mango-sin-azucar-145-gr/9107269.html
2026-07-22 13:31:43,Soriana,lacteos-y-huevo,Yoghurt griego,Yoghurt Batido Yoplait Griego Natural 145 gr,2494574,19.9,,https://www.soriana.com/yoghurt-batido-yoplait-griego-natural-145-gr/2494574.html
2026-07-22 13:31:43,Soriana,lacteos-y-huevo,Yoghurt griego,Yoghurt Estilo Griego Yoplait Con Moras 145 gr,2494570,20.5,,https://www.soriana.com/yoghurt-estilo-griego-yoplait-con-moras-145-gr/2494570.html
2026-07-22 13:31:43,Soriana,lacteos-y-huevo,Yoghurt griego,Yoghurt Yoplait Griego Fresa Sin Azúcar 145 gr,9107266,22.5,,https://www.soriana.com/yoghurt-yoplait-griego-fresa-sin-azucar-145-gr/9107266.html
2026-07-22 13:31:43,Soriana,lacteos-y-huevo,Yoghurt griego,Yoghurt Yoplait Griego Coco Sin Azúcar 145 gr,9107270,22.5,,https://www.soriana.com/yoghurt-yoplait-griego-coco-sin-azucar-145-gr/9107270.html
2026-07-22 13:31:43,Soriana,lacteos-y-huevo,Yoghurt griego,Yoghurt Estilo Griego Yoplait Con Fresas 145 gr,2494571,20.5,,https://www.soriana.com/yoghurt-estilo-griego-yoplait-con-fresas-145-gr/2494571.html
2026-07-22 13:31:43,Soriana,lacteos-y-huevo,Yoghurt griego,Yoghurt Batido Yoplait Griego Sin Azúcar Natural 145 gr,11296308,21.9,,https://www.soriana.com/yoghurt-batido-yoplait-griego-sin-azucar-natural-145-gr/11296308.html
2026-07-22 13:31:43,Soriana,lacteos-y-huevo,Yoghurt griego,Yoghurt Lala Batido Griego Natural Sin Azúcar 900 g,11616950,104.0,,https://www.soriana.com/yoghurt-lala-batido-griego-natural-sin-azucar-900-g/11616950.html
2026-07-22 13:31:43,Soriana,lacteos-y-huevo,Yoghurt griego,Yoghurt Lala Griego Frutos Rojos 900 g,11548017,98.5,,https://www.soriana.com/yoghurt-lala-griego-frutos-rojos-900-g/11548017.html
2026-07-22 13:31:43,Soriana,lacteos-y-huevo,Yoghurt griego,Yoghurt Lala Griego Natural 900 g,11522551,84.5,,https://www.soriana.com/yoghurt-lala-griego-natural-900-g/11522551.html
2026-07-22 13:31:43,Soriana,lacteos-y-huevo,Yoghurt griego,Yoghurt Lala Griego Zero Frutos Rojos 120 g,11503720,16.0,,https://www.soriana.com/yoghurt-lala-griego-zero-frutos-rojos-120-g/11503720.html
2026-07-22 13:31:43,Soriana,lacteos-y-huevo,Yoghurt griego,Yoghurt Lala Griego Frutos Rojos 120 g,11430495,12.7,,https://www.soriana.com/yoghurt-lala-griego-frutos-rojos-120-g/11430495.html
2026-07-22 13:31:43,Soriana,lacteos-y-huevo,Yoghurt griego,Yoghurt Lala Griego Natural 120 gr,11430496,18.1,,https://www.soriana.com/yoghurt-lala-griego-natural-120-gr/11430496.html
2026-07-22 13:31:43,Soriana,lacteos-y-huevo,Yoghurt griego,Yoghurt Lala Griego Frutos Amarillos 120 gr,11429562,12.7,,https://www.soriana.com/yoghurt-lala-griego-frutos-amarillos-120-gr/11429562.html
2026-07-22 13:31:43,Soriana,lacteos-y-huevo,Yoghurt griego,Yoghurt Griego Natural sin Azúcar Lala 120 g,11659118,17.1,,https://www.soriana.com/yoghurt-griego-natural-sin-azucar-lala-120-g/11659118.html
2026-07-22 13:31:43,Soriana,lacteos-y-huevo,Yoghurt griego,Yoghurt Griego S/Azucar Natural 442gr,11617450,54.5,,https://www.soriana.com/yoghurt-griego-s-azucar-natural-442gr/11617450.html
2026-07-22 13:31:43,Soriana,lacteos-y-huevo,Yoghurt griego,Yoghurt Batido Yoplait Griego Natural 442 gr,2608082,54.5,,https://www.soriana.com/yoghurt-batido-yoplait-griego-natural-442-gr/2608082.html
2026-07-22 13:31:43,Soriana,lacteos-y-huevo,Yoghurt griego,Yoghurt Griego Batido Natural Tipo Skyr Yoplait 750 gr,11544735,117.0,,https://www.soriana.com/yoghurt-griego-batido-natural-tipo-skyr-yoplait-750-gr/11544735.html
2026-07-22 13:31:43,Soriana,lacteos-y-huevo,Yoghurt griego,Yoghurt Griego Yoplait Sin Azúcar Coco 1 kg,11426758,119.0,,https://www.soriana.com/yoghurt-griego-yoplait-sin-azucar-coco-1-kg/11426758.html
2026-07-22 13:31:53,Soriana,lacteos-y-huevo,Yoghurt probiótico,Activia Alimento Lácteo Fermentado Sabor Ciruela Pasa 6 piezas de 225 gr c/u,11270381,101.0,,https://www.soriana.com/activia-alimento-lacteo-fermentado-sabor-ciruela-pasa-6-piezas-de-225-gr-c-u/11270381.html
2026-07-22 13:31:53,Soriana,lacteos-y-huevo,Yoghurt probiótico,Activia Alimento Lácteo Fermentado Sabor Ciruela Pasa 225g,11246033,20.9,,https://www.soriana.com/activia-alimento-lacteo-fermentado-sabor-ciruela-pasa-225g/11246033.html
2026-07-22 13:31:53,Soriana,lacteos-y-huevo,Yoghurt probiótico,Bebida Láctea Fermentada Yakult 5 Piezas de 80 ml c/u,369199,40.0,,https://www.soriana.com/bebida-lactea-fermentada-yakult-5-piezas-de-80-ml-c-u/369199.html
2026-07-22 13:31:53,Soriana,lacteos-y-huevo,Yoghurt probiótico,Activia Alimento Lácteo Fermentado Sabor Ciruela Pasa sin Azúcar 225g,11262087,21.5,,https://www.soriana.com/activia-alimento-lacteo-fermentado-sabor-ciruela-pasa-sin-azucar-225g/11262087.html
2026-07-22 13:31:53,Soriana,lacteos-y-huevo,Yoghurt probiótico,Activia Fibra Alimento Lácteo Fermentado Sabor Papaya con Cereales 225g,11245297,21.5,,https://www.soriana.com/activia-fibra-alimento-lacteo-fermentado-sabor-papaya-con-cereales-225g/11245297.html
2026-07-22 13:31:53,Soriana,lacteos-y-huevo,Yoghurt probiótico,Activia Alimento Lácteo Fermentado Sabor Fresa 225g,11261937,21.5,,https://www.soriana.com/activia-alimento-lacteo-fermentado-sabor-fresa-225g/11261937.html
2026-07-22 13:31:53,Soriana,lacteos-y-huevo,Yoghurt probiótico,Activia Alimento Lácteo Fermentado Sabor Piña Apio y Nopal 225g,11259075,22.5,,https://www.soriana.com/activia-alimento-lacteo-fermentado-sabor-pina-apio-y-nopal-225g/11259075.html
2026-07-22 13:31:53,Soriana,lacteos-y-huevo,Yoghurt probiótico,Activia Fibra Alimento Lácteo Fermentado Sabor Fresa y Plátano con Cereales 225g,11262113,21.5,,https://www.soriana.com/activia-fibra-alimento-lacteo-fermentado-sabor-fresa-y-platano-con-cereales-225g/11262113.html
2026-07-22 13:31:53,Soriana,lacteos-y-huevo,Yoghurt probiótico,Activia Alimento Lácteo Fermentado Sabor Piña Coco sin Azúcar 225g,11526722,20.5,,https://www.soriana.com/activia-alimento-lacteo-fermentado-sabor-pina-coco-sin-azucar-225g/11526722.html
2026-07-22 13:31:53,Soriana,lacteos-y-huevo,Yoghurt probiótico,Yoghurt Lala Bio 4 Fresa 100 g 5 pz,11559032,49.9,,https://www.soriana.com/yoghurt-lala-bio-4-fresa-100-g-5-pz/11559032.html
2026-07-22 13:31:53,Soriana,lacteos-y-huevo,Yoghurt probiótico,Bebida Láctea Fermentada Yakult 10 pzas de 80 ml,11929129,78.0,,https://www.soriana.com/bebida-lactea-fermentada-yakult-10-pzas-de-80-ml/11929129.html
2026-07-22 13:31:53,Soriana,lacteos-y-huevo,Yoghurt probiótico,Bebida Láctea Fermentada Yakult Natural 5 Piezas de 80 ml c/u,11696828,44.0,,https://www.soriana.com/bebida-lactea-fermentada-yakult-natural-5-piezas-de-80-ml-c-u/11696828.html
2026-07-22 13:31:53,Soriana,lacteos-y-huevo,Yoghurt probiótico,Activia Alimento Lácteo Bebible Fresa Y Ciruela Pasa sin Azucar 6 pack de 225 g,11506330,99.5,,https://www.soriana.com/activia-alimento-lacteo-bebible-fresa-y-ciruela-pasa-sin-azucar-6-pack-de-225-g/11506330.html
2026-07-22 13:31:53,Soriana,lacteos-y-huevo,Yoghurt probiótico,Yakult Leche Fermentada Sabor Uva Verde con 5 piezas de 80 ml,11889958,40.0,,https://www.soriana.com/yakult-leche-fermentada-sabor-uva-verde-con-5-piezas-de-80-ml/11889958.html
2026-07-22 13:31:53,Soriana,lacteos-y-huevo,Yoghurt probiótico,Alimento Lácteo Fermentado Yakult Sofúl LT Manzana 106 Gr,2528585,9.8,,https://www.soriana.com/alimento-lacteo-fermentado-yakult-soful-lt-manzana-106-gr/2528585.html
2026-07-22 13:31:53,Soriana,lacteos-y-huevo,Yoghurt probiótico,Alimento Lácteo Fermentado Activia Frutos Rojos con Chía Deslactosado 220 g,11477810,21.5,,https://www.soriana.com/alimento-lacteo-fermentado-activia-frutos-rojos-con-chia-deslactosado-220-g/11477810.html
2026-07-22 13:31:53,Soriana,lacteos-y-huevo,Yoghurt probiótico,Yoghurt Lala Bio 4 Natural 100 g 5 pz,11558920,47.5,,https://www.soriana.com/yoghurt--lala-bio-4-natural-100-g-5-pz/11558920.html
2026-07-22 13:31:53,Soriana,lacteos-y-huevo,Yoghurt probiótico,"Activia Alimento Lácteo Bebible Ciruela Pasa, Papaya y Cereales 6 pack de 225 g",11270380,101.0,,https://www.soriana.com/activia-alimento-lacteo-bebible-ciruela-pasa-papaya-y-cereales-6-pack-de-225-g/11270380.html
2026-07-22 13:31:53,Soriana,lacteos-y-huevo,Yoghurt probiótico,Yoghurt Nestlé Gastro Protect Fresa 110 g 5 pz,1638800,61.9,,https://www.soriana.com/yoghurt-nestle-gastro-protect-fresa-110-g-5-pz/1638800.html
2026-07-22 13:31:53,Soriana,lacteos-y-huevo,Yoghurt probiótico,Kefir sabor Mango Lifeway 946 ml,11901780,118.0,,https://www.soriana.com/kefir-sabor-mango-lifeway-946-ml/11901780.html
2026-07-22 13:31:53,Soriana,lacteos-y-huevo,Yoghurt probiótico,Alimento Lácteo Fermentado Activia Frutas Ciruela Pasa 900 g,11312870,75.9,,https://www.soriana.com/alimento-lacteo-fermentado-activia-frutas-ciruela-pasa-900-g/11312870.html
2026-07-22 13:31:53,Soriana,lacteos-y-huevo,Yoghurt probiótico,Activia Alimento Lácteo Bebible Fresa y Piña Apio Nopal 6 pack de 225 g,11505185,104.0,,https://www.soriana.com/activia-alimento-lacteo-bebible-fresa-y-pina-apio-nopal-6-pack-de-225-g/11505185.html
2026-07-22 13:31:53,Soriana,lacteos-y-huevo,Yoghurt probiótico,Kéfir de Avellana Marusia 210 ml,11932940,37.5,,https://www.soriana.com/kefir-de-avellana-marusia-210-ml/11932940.html
2026-07-22 13:31:53,Soriana,lacteos-y-huevo,Yoghurt probiótico,Kéfir Natural Marusia 210 ml,11932897,37.5,,https://www.soriana.com/kefir-natural-marusia-210-ml/11932897.html
2026-07-22 13:32:01,Soriana,lacteos-y-huevo,Yoghurt digestivo,Bebida Láctea Fermentada Yakult 5 Piezas de 80 ml c/u,369199,40.0,,https://www.soriana.com/bebida-lactea-fermentada-yakult-5-piezas-de-80-ml-c-u/369199.html
2026-07-22 13:32:01,Soriana,lacteos-y-huevo,Yoghurt digestivo,Yoghurt BeneG Sabor Natural con Aliv 240g,11563678,20.5,,https://www.soriana.com/yoghurt-beneg-sabor-natural-con-aliv-240g/11563678.html
2026-07-22 13:32:01,Soriana,lacteos-y-huevo,Yoghurt digestivo,Yoghurt BeneG Sabor Natural con Aliv 6x90g,11562468,67.9,,https://www.soriana.com/yoghurt-beneg-sabor-natural-con-aliv-6x90g/11562468.html
2026-07-22 13:32:01,Soriana,lacteos-y-huevo,Yoghurt digestivo,Yoghurt Yoplait Cero+Fibra Ciruela 750 g,11618039,46.9,,https://www.soriana.com/yoghurt-yoplait-cerofibra-ciruela-750-g/11618039.html
2026-07-22 13:32:10,Soriana,lacteos-y-huevo,Yoghurt especializado,Kéfir Lifeway Sabor Natural 236 ml,11243372,37.9,,https://www.soriana.com/kefir-lifeway-sabor-natural-236-ml/11243372.html
2026-07-22 13:32:10,Soriana,lacteos-y-huevo,Yoghurt especializado,Kéfir Lifeway Sabor Blueberry 236 ml,11243375,37.9,,https://www.soriana.com/kefir-lifeway-sabor-blueberry-236-ml/11243375.html
2026-07-22 13:32:10,Soriana,lacteos-y-huevo,Yoghurt especializado,Kéfir Lifeway Sabor Frambuesa 236 ml,11243374,37.9,,https://www.soriana.com/kefir-lifeway-sabor-frambuesa-236-ml/11243374.html
2026-07-22 13:32:10,Soriana,lacteos-y-huevo,Yoghurt especializado,Kéfir Lifeway Sabor Fresa 236 ml,11243373,37.9,,https://www.soriana.com/kefir-lifeway-sabor-fresa-236-ml/11243373.html
2026-07-22 13:32:18,Soriana,lacteos-y-huevo,Yoghurt vegano,Yoghurt Sin Lácteos Forager Vainilla 150 gr,9136875,74.5,,https://www.soriana.com/yoghurt-sin-lacteos-forager-vainilla-150-gr/9136875.html
2026-07-22 13:32:18,Soriana,lacteos-y-huevo,Yoghurt vegano,Yoghurt Sin Lácteos Forager Blueberry 150 gr,9136873,74.5,,https://www.soriana.com/yoghurt-sin-lacteos-forager-blueberry-150-gr/9136873.html
2026-07-22 13:32:26,Soriana,lacteos-y-huevo,Yoghurt infantil,Danonino Queso Petit Suisse con Fresa 8 piezas de 42 gr c/u,3073192,48.0,,https://www.soriana.com/danonino-queso-petit-suisse-con-fresa-8-piezas-de-42-gr-c-u/3073192.html
2026-07-22 13:32:26,Soriana,lacteos-y-huevo,Yoghurt infantil,Danonino Alimento Lácteo Bebible sabor Fresa 90 g,11076117,9.6,,https://www.soriana.com/danonino-alimento-lacteo-bebible-sabor-fresa-90-g/11076117.html
2026-07-22 13:32:26,Soriana,lacteos-y-huevo,Yoghurt infantil,Yoghurt Bebible Yoplait Mini Sabor Fresa Paquete 6 Piezas,11558779,58.9,,https://www.soriana.com/yoghurt-bebible-yoplait-mini-sabor-fresa-paquete-6-piezas/11558779.html
2026-07-22 13:32:26,Soriana,lacteos-y-huevo,Yoghurt infantil,Danonino Lunch Queso Petit Suisse con Fresa 70g,11262086,18.5,,https://www.soriana.com/danonino-lunch-queso-petit-suisse-con-fresa-70g/11262086.html
2026-07-22 13:32:26,Soriana,lacteos-y-huevo,Yoghurt infantil,Yoghurt DanMix sabor Vainilla con M&M's 110 g,11905706,26.9,,https://www.soriana.com/yoghurt-danmix-sabor-vainilla-con-m-ms-110-g/11905706.html
2026-07-22 13:32:26,Soriana,lacteos-y-huevo,Yoghurt infantil,Queso Petit Suisse Lala Yomi Mora Azul 42 g con 8 pzas,11925702,36.9,,https://www.soriana.com/queso-petit-suisse-lala-yomi-mora-azul-42-g-con-8-pzas/11925702.html
2026-07-22 13:32:26,Soriana,lacteos-y-huevo,Yoghurt infantil,Danonino Alimento Lácteo Bebible sabor Fresa 6 pack de 90 g,11076147,50.9,,https://www.soriana.com/danonino-alimento-lacteo-bebible-sabor-fresa-6-pack-de-90-g/11076147.html
2026-07-22 13:32:26,Soriana,lacteos-y-huevo,Yoghurt infantil,Danonino Queso Petit Suisse Sabores Fresa Uva y Durazno 6 piezas de 42 gr c/u,2375404,38.9,,https://www.soriana.com/danonino-queso-petit-suisse-sabores-fresa-uva-y-durazno-6-piezas-de-42-gr-c-u/2375404.html
2026-07-22 13:32:26,Soriana,lacteos-y-huevo,Yoghurt infantil,Danonino Queso Petit Suisse con Fresa 4 piezas de 84 gr c/u,2057660,52.5,,https://www.soriana.com/danonino-queso-petit-suisse-con-fresa-4-piezas-de-84-gr-c-u/2057660.html
2026-07-22 13:32:26,Soriana,lacteos-y-huevo,Yoghurt infantil,Danonino Alimento Lácteo Griego Natural Pouch 70 g,11924826,17.5,,https://www.soriana.com/danonino-alimento-lacteo-griego-natural-pouch-70-g/11924826.html
2026-07-22 13:32:26,Soriana,lacteos-y-huevo,Yoghurt infantil,Yoghurt Yoplait Mini Con Fresa 270 g,2387768,29.9,,https://www.soriana.com/yoghurt-yoplait-mini-con-fresa-270-g/2387768.html
2026-07-22 13:32:26,Soriana,lacteos-y-huevo,Yoghurt infantil,Danonino Queso Petit Suisse Con Fresa 6X84g,11705927,68.5,,https://www.soriana.com/danonino-queso-petit-suisse-con-fresa-6x84g/11705927.html
2026-07-22 13:32:26,Soriana,lacteos-y-huevo,Yoghurt infantil,Danonino Queso Petit Suisse con Fresa 4 piezas de 42 gr c/u,11215344,26.9,,https://www.soriana.com/danonino-queso-petit-suisse-con-fresa-4-piezas-de-42-gr-c-u/11215344.html
2026-07-22 13:32:26,Soriana,lacteos-y-huevo,Yoghurt infantil,Danonino Lunch Queso Petit Suisse con Durazno 70g,11451018,19.1,,https://www.soriana.com/danonino-lunch-queso-petit-suisse-con-durazno-70g/11451018.html
2026-07-22 13:32:26,Soriana,lacteos-y-huevo,Yoghurt infantil,Yoghurt Danmix Vainilla con Oreo 3 pzas de 110 g,11931278,81.0,,https://www.soriana.com/yoghurt-danmix-vainilla-con-oreo-3-pzas-de-110-g/11931278.html
2026-07-22 13:32:26,Soriana,lacteos-y-huevo,Yoghurt infantil,Yoghurt Batido Saborizado Fresa Toys 125 g,11835634,29.9,,https://www.soriana.com/yoghurt-batido-saborizado-fresa-toys-125-g/11835634.html
2026-07-22 13:32:26,Soriana,lacteos-y-huevo,Yoghurt infantil,Yoghurt Danmix Vainilla con M&Ms 3 pzas de 110 g,11931345,81.0,,https://www.soriana.com/yoghurt-danmix-vainilla-con-m-ms-3-pzas-de-110-g/11931345.html
2026-07-22 13:32:26,Soriana,lacteos-y-huevo,Yoghurt infantil,Danonino Alimento Lácteo Griego Natural 4 x 84 g,11924941,54.0,,https://www.soriana.com/danonino-alimento-lacteo-griego-natural-4-x-84-g/11924941.html
2026-07-22 13:32:26,Soriana,lacteos-y-huevo,Yoghurt infantil,Yoghurt Chamyto Natural 5 piezas 80 g,11530711,41.9,,https://www.soriana.com/yoghurt-chamyto-natural-5-piezas-80-g/11530711.html
2026-07-22 13:32:26,Soriana,lacteos-y-huevo,Yoghurt infantil,Yoghurt Batido Yoplait Kids Cereales 6 Pack,11842911,31.9,,https://www.soriana.com/yoghurt-batido-yoplait-kids-cereales-6-pack/11842911.html
2026-07-22 13:32:26,Soriana,lacteos-y-huevo,Yoghurt infantil,Danonino Queso Petit Suisse de Fresa con Juguete 110 g,11925767,32.5,,https://www.soriana.com/danonino-queso-petit-suisse-de-fresa-con-juguete-110-g/11925767.html
2026-07-22 13:32:38,Soriana,lacteos-y-huevo,Crema ácida,Crema Ácida Lala Entera 200 ml,1325769,26.5,,https://www.soriana.com/crema-acida-lala-entera-200-ml/1325769.html
2026-07-22 13:32:38,Soriana,lacteos-y-huevo,Crema ácida,Crema Ácida Lala Entera 900 ml,503817,97.9,,https://www.soriana.com/crema-acida-lala-entera-900-ml/503817.html
2026-07-22 13:32:38,Soriana,lacteos-y-huevo,Crema ácida,Crema ácida Alpura 426 ml,11654240,37.9,,https://www.soriana.com/crema-acida-alpura-426-ml/11654240.html
2026-07-22 13:32:38,Soriana,lacteos-y-huevo,Crema ácida,Crema Ácida Lala Entera 426 ml,11494189,49.9,,https://www.soriana.com/crema-acida-lala-entera-426-ml/11494189.html
