fecha_scraping,tienda,categoria,subcategoria,nombre_producto,sku,precio_normal,precio_descuento,url_producto
2026-07-07 21:36:35,Chedraui,carnes-pescados-y-mariscos,,Filete de Tilapia por Kg,3010329,139.00,98.00,https://www.chedraui.com.mx/filete-de-tilapia-por-kg-3010329/p
2026-07-07 21:36:35,Chedraui,carnes-pescados-y-mariscos,,Camarón Coctel Pulpa Kg,3010610,219.00,139.00,https://www.chedraui.com.mx/camaron-coctel-pulpa-kg-3010610/p
2026-07-07 21:36:35,Chedraui,carnes-pescados-y-mariscos,,Lomo de Cerdo Kg,3869484,144.00,122.42,https://www.chedraui.com.mx/lomo-de-cerdo-kg-3869484/p
2026-07-07 21:36:35,Chedraui,carnes-pescados-y-mariscos,,Lomo de Cerdo Rebanado Kg,3869485,155.00,131.78,https://www.chedraui.com.mx/lomo-de-cerdo-rebanado-kg-3869485/p
2026-07-07 21:36:35,Chedraui,carnes-pescados-y-mariscos,,Fajitas de Lomo de Cerdo Kg,3869486,165.00,140.26,https://www.chedraui.com.mx/fajitas-de-lomo-de-cerdo-kg-3869486/p
2026-07-07 21:36:35,Chedraui,carnes-pescados-y-mariscos,,Cubos de Lomo de Cerdo Kg,3869487,165.00,140.26,https://www.chedraui.com.mx/cubos-de-lomo-de-cerdo-kg-3869487/p
2026-07-07 21:36:35,Chedraui,carnes-pescados-y-mariscos,,Milanesa Pimiento Limón kg,3672417,200.00,160.04,https://www.chedraui.com.mx/milanesa-pimiento-limon-kg-3672417/p
2026-07-07 21:36:35,Chedraui,carnes-pescados-y-mariscos,,Milanesa Sabor Ranchero kg,3672414,200.00,160.04,https://www.chedraui.com.mx/milanesa-sabor-ranchero-kg-3672414/p
2026-07-07 21:36:35,Chedraui,carnes-pescados-y-mariscos,,Milanesa Pollo kg,3155454,187.00,169.00,https://www.chedraui.com.mx/milanesa-pollo-kg-3155454/p
2026-07-07 21:36:35,Chedraui,carnes-pescados-y-mariscos,,Pechuga Corte Americano de Pollo por Kg,3109875,94.90,89.00,https://www.chedraui.com.mx/pechuga-corte-americano-de-pollo-por-kg-3109875/p
2026-07-07 21:36:35,Chedraui,carnes-pescados-y-mariscos,,Molida fina de Res 95-5 kg,3102654,,257.00,https://www.chedraui.com.mx/molida-fina-de-res-95-5-kg-3102654/p
2026-07-07 21:36:35,Chedraui,carnes-pescados-y-mariscos,,Pierna y Muslo Americano Fresco de Pollo kg,3109882,49.90,30.00,https://www.chedraui.com.mx/pierna-y-muslo-americano-fresco-de-pollo-kg-3109882/p
2026-07-07 21:36:35,Chedraui,carnes-pescados-y-mariscos,,Milanesa de Cerdo kg,3102751,135.00,114.00,https://www.chedraui.com.mx/milanesa-de-cerdo-kg-3102751/p
2026-07-07 21:36:35,Chedraui,carnes-pescados-y-mariscos,,Bistec Pulpa Blanca de Res kg,3102628,,234.00,https://www.chedraui.com.mx/bistec-pulpa-blanca-de-res-kg-3102628/p
2026-07-07 21:36:35,Chedraui,carnes-pescados-y-mariscos,,Chuleta de Cerdo Natural Kg,3102737,117.00,109.00,https://www.chedraui.com.mx/chuleta-de-cerdo-natural-kg-3102737/p
2026-07-07 21:36:35,Chedraui,carnes-pescados-y-mariscos,,Chuleta de Cerdo Ahumada por kg,3102719,134.00,109.00,https://www.chedraui.com.mx/chuleta-de-cerdo-ahumada-por-kg-3102719/p
2026-07-07 21:36:51,Chedraui,carnes-pescados-y-mariscos,,Pollo Entero por kg,3099652,59.00,36.00,https://www.chedraui.com.mx/pollo-entero-por-kg-3099652/p
2026-07-07 21:36:51,Chedraui,carnes-pescados-y-mariscos,,Pulpa de Cerdo kg,3102755,129.00,102.00,https://www.chedraui.com.mx/pulpa-de-cerdo-kg-3102755/p
2026-07-07 21:36:51,Chedraui,carnes-pescados-y-mariscos,,Molida de Pierna de Cerdo kg,3102752,,139.00,https://www.chedraui.com.mx/molida-de-pierna-de-cerdo-kg-3102752/p
2026-07-07 21:36:51,Chedraui,carnes-pescados-y-mariscos,,Milanesa Pulpa Negra de Res kg,3102651,272.00,265.00,https://www.chedraui.com.mx/milanesa-pulpa-negra-de-res-kg-3102651/p
2026-07-07 21:36:51,Chedraui,carnes-pescados-y-mariscos,,Costilla de Cerdo por Kg,3102736,154.00,148.00,https://www.chedraui.com.mx/costilla-de-cerdo-por-kg-3102736/p
2026-07-07 21:36:51,Chedraui,carnes-pescados-y-mariscos,,Bistec Pulpa Negra Res por kg,3102629,,259.00,https://www.chedraui.com.mx/bistec-pulpa-negra-res-por-kg-3102629/p
2026-07-07 21:36:51,Chedraui,carnes-pescados-y-mariscos,,Pechuga de Pollo sin Hueso Congelado por Kg,3109878,120.00,99.90,https://www.chedraui.com.mx/pechuga-de-pollo-sin-hueso-congelado-por-kg-3109878/p
2026-07-07 21:36:51,Chedraui,carnes-pescados-y-mariscos,,Carne para Deshebrar de Res kg,3102635,,257.00,https://www.chedraui.com.mx/carne-para-deshebrar-de-res-kg-3102635/p
2026-07-07 21:36:51,Chedraui,carnes-pescados-y-mariscos,,Chambarete con Hueso de Res kg,3102601,,179.00,https://www.chedraui.com.mx/chambarete-con-hueso-de-res-kg-3102601/p
2026-07-07 21:36:51,Chedraui,carnes-pescados-y-mariscos,,Filete de Salmón Pacifico kg,3157330,,439.00,https://www.chedraui.com.mx/filete-de-salmon-pacifico-kg-3157330/p
2026-07-07 21:36:51,Chedraui,carnes-pescados-y-mariscos,,Codillo Chamorro de Cerdo kg,3237664,79.00,69.90,https://www.chedraui.com.mx/codillo-chamorro-de-cerdo-kg-3237664/p
2026-07-07 21:36:51,Chedraui,carnes-pescados-y-mariscos,,Molida Selecta de Res kg,3102658,,239.00,https://www.chedraui.com.mx/molida-selecta-de-res-kg-3102658/p
2026-07-07 21:36:51,Chedraui,carnes-pescados-y-mariscos,,Carne Deshebrada Sukarne de Res 300g,3101258,,134.00,https://www.chedraui.com.mx/carne-deshebrada-sukarne-de-res-300g-3101258/p
2026-07-07 21:36:51,Chedraui,carnes-pescados-y-mariscos,,Bistec del 7 de Res por kg,3102604,189.00,169.00,https://www.chedraui.com.mx/bistec-del-7-de-res-por-kg-3102604/p
2026-07-07 21:36:51,Chedraui,carnes-pescados-y-mariscos,,Filete Basa Rojo kg,3242286,,89.00,https://www.chedraui.com.mx/filete-basa-rojo-kg-3242286/p
2026-07-07 21:36:51,Chedraui,carnes-pescados-y-mariscos,,Pollo Entero Crio kg,3221340,59.00,36.00,https://www.chedraui.com.mx/pollo-entero-crio-kg-3221340/p
2026-07-07 21:37:05,Chedraui,carnes-pescados-y-mariscos,,Arrachera Marinada Corte Delgado Parrilleros Bachoco 430g,3672411,,129.00,https://www.chedraui.com.mx/arrachera-marinada-corte-delgado-parrilleros-bachoco-430g-3672411/p
2026-07-07 21:37:05,Chedraui,carnes-pescados-y-mariscos,,Cecina Especial Pulpa Negra de Res kg,3102592,,309.00,https://www.chedraui.com.mx/cecina-especial-pulpa-negra-de-res-kg-3102592/p
2026-07-07 21:37:05,Chedraui,carnes-pescados-y-mariscos,,Carne Molida de Cerdo por kg,3536205,,107.00,https://www.chedraui.com.mx/carne-molida-de-cerdo-por-kg-3536205/p
2026-07-07 21:37:05,Chedraui,carnes-pescados-y-mariscos,,Pechuga de Pollo con Hueso Light por Kg,3161285,,169.00,https://www.chedraui.com.mx/pechuga-de-pollo-con-hueso-light-por-kg-3161285/p
2026-07-07 21:37:05,Chedraui,carnes-pescados-y-mariscos,,Arrachera Marinada Ligera Sukarne de Res 600g,3101244,226.00,218.00,https://www.chedraui.com.mx/arrachera-marinada-ligera-sukarne-de-res-600g-3101244/p
2026-07-07 21:37:05,Chedraui,carnes-pescados-y-mariscos,,Molida Mixta Res con Cerdo por kg,3102655,,198.00,https://www.chedraui.com.mx/molida-mixta-res-con-cerdo-por-kg-3102655/p
2026-07-07 21:37:05,Chedraui,carnes-pescados-y-mariscos,,Filete de Pescado Sierra Madre Natural 1Kg,3010373,,269.00,https://www.chedraui.com.mx/filete-de-pescado-sierra-madre-natural-1kg-3010373/p
2026-07-07 21:37:05,Chedraui,carnes-pescados-y-mariscos,,Molida de Pollo por kg,3109870,,185.00,https://www.chedraui.com.mx/molida-de-pollo-por-kg-3109870/p
2026-07-07 21:37:05,Chedraui,carnes-pescados-y-mariscos,,Camarón Grande sin Cabeza kg,3010619,,339.00,https://www.chedraui.com.mx/camaron-grande-sin-cabeza-kg-3010619/p
2026-07-07 21:37:05,Chedraui,carnes-pescados-y-mariscos,,Muslo de Pollo Corte Americano Fresco Kg,3161308,,89.00,https://www.chedraui.com.mx/muslo-de-pollo-corte-americano-fresco-kg-3161308/p
2026-07-07 21:37:05,Chedraui,carnes-pescados-y-mariscos,,Chambarete sin Hueso de Res kg,3685625,,207.00,https://www.chedraui.com.mx/chambarete-sin-hueso-de-res-kg-3685625/p
2026-07-07 21:37:05,Chedraui,carnes-pescados-y-mariscos,,Pierna Congelada con Hueso Cerdo por kg,3102688,87.00,46.00,https://www.chedraui.com.mx/pierna-congelada-con-hueso-cerdo-por-kg-3102688/p
2026-07-07 21:37:05,Chedraui,carnes-pescados-y-mariscos,,Pierna y Muslo Americano Congelado de Pollo kg,3109880,,53.00,https://www.chedraui.com.mx/pierna-y-muslo-americano-congelado-de-pollo-kg-3109880/p
2026-07-07 21:37:05,Chedraui,carnes-pescados-y-mariscos,,Costilla Res por kg,3102609,179.00,139.00,https://www.chedraui.com.mx/costilla-res-por-kg-3102609/p
2026-07-07 21:37:05,Chedraui,carnes-pescados-y-mariscos,,Milanesa Bola de Res kg,3102649,262.00,248.00,https://www.chedraui.com.mx/milanesa-bola-de-res-kg-3102649/p
2026-07-07 21:37:05,Chedraui,carnes-pescados-y-mariscos,,Muslo de Pollo Light por Kg,3161282,,106.00,https://www.chedraui.com.mx/muslo-de-pollo-light-por-kg-3161282/p
2026-07-07 21:37:19,Chedraui,carnes-pescados-y-mariscos,,Nuggets con Pollo del Día Empanizados 500g,3101168,,48.00,https://www.chedraui.com.mx/nuggets-con-pollo-del-dia-empanizados-500g-3101168/p
2026-07-07 21:37:19,Chedraui,carnes-pescados-y-mariscos,,Muslo Fresco de Pollo por Kg,3109873,,102.00,https://www.chedraui.com.mx/muslo-fresco-de-pollo-por-kg-3109873/p
2026-07-07 21:37:19,Chedraui,carnes-pescados-y-mariscos,,Surimi Especial kg,3375630,139.00,129.00,https://www.chedraui.com.mx/surimi-especial-kg-3375630/p
2026-07-07 21:37:19,Chedraui,carnes-pescados-y-mariscos,,Pollo Entero Pilgrims por kg,3213633,59.00,36.00,https://www.chedraui.com.mx/pollo-entero-pilgrims-por-kg-3213633/p
2026-07-07 21:37:19,Chedraui,carnes-pescados-y-mariscos,,Bistec del 0 de Res por kg,3102603,189.00,169.00,https://www.chedraui.com.mx/bistec-del-0-de-res-por-kg-3102603/p
2026-07-07 21:37:19,Chedraui,carnes-pescados-y-mariscos,,Fajita de Pollo Natural por Kg,3161287,189.00,129.00,https://www.chedraui.com.mx/fajita-de-pollo-natural-por-kg-3161287/p
2026-07-07 21:37:19,Chedraui,carnes-pescados-y-mariscos,,Retazo con Hueso para Caldo de Res por kg,3102617,,144.00,https://www.chedraui.com.mx/retazo-con-hueso-para-caldo-de-res-por-kg-3102617/p
2026-07-07 21:37:19,Chedraui,carnes-pescados-y-mariscos,,Pierna de Pollo Fresca por Kg,3109883,,98.00,https://www.chedraui.com.mx/pierna-de-pollo-fresca-por-kg-3109883/p
2026-07-07 21:37:19,Chedraui,carnes-pescados-y-mariscos,,Filete de Pescado Blanco Empanizado Sierra Madre 500g,3010509,,144.00,https://www.chedraui.com.mx/filete-de-pescado-blanco-empanizado-sierra-madre-500g-3010509/p
2026-07-07 21:37:19,Chedraui,carnes-pescados-y-mariscos,,Molida de Res High Choice Kg,3609663,,309.00,https://www.chedraui.com.mx/molida-de-res-high-choice-kg-3609663/p
2026-07-07 21:37:19,Chedraui,carnes-pescados-y-mariscos,,Carne de Hamburguesa Sukarne de Res con 8 Piezas de 90g,3327625,,95.00,https://www.chedraui.com.mx/carne-de-hamburguesa-sukarne-de-res-con-8-piezas-de-90g-3327625/p
2026-07-07 21:37:19,Chedraui,carnes-pescados-y-mariscos,,Deshebrada de pollo Prácticos Bachoco 280g,3568464,,89.00,https://www.chedraui.com.mx/deshebrada-de-pollo-practicos-bachoco-280g-3568464/p
2026-07-07 21:37:19,Chedraui,carnes-pescados-y-mariscos,,Torta de Papa Kg,3102772,84.90,74.90,https://www.chedraui.com.mx/torta-de-papa-kg-3102772/p
2026-07-07 21:37:19,Chedraui,carnes-pescados-y-mariscos,,Chuleta de Res para Asar por kg,3102606,,267.00,https://www.chedraui.com.mx/chuleta-de-res-para-asar-por-kg-3102606/p
2026-07-07 21:37:19,Chedraui,carnes-pescados-y-mariscos,,Camarón Chico sin Cabeza kg,3010613,,275.00,https://www.chedraui.com.mx/camaron-chico-sin-cabeza-kg-3010613/p
2026-07-07 21:37:19,Chedraui,carnes-pescados-y-mariscos,,Tampiqueña para Asar de Pulpa Negra por kg,3102678,,279.00,https://www.chedraui.com.mx/tampiquena-para-asar-de-pulpa-negra-por-kg-3102678/p
2026-07-07 21:37:35,Chedraui,carnes-pescados-y-mariscos,,Pulpa en Trozos de Res kg,3102667,,239.00,https://www.chedraui.com.mx/pulpa-en-trozos-de-res-kg-3102667/p
2026-07-07 21:37:35,Chedraui,carnes-pescados-y-mariscos,,Pechuga Aires de Campo de Pollo Deshuesada Orgánico kg,3330833,,360.00,https://www.chedraui.com.mx/pechuga-aires-de-campo-de-pollo-deshuesada-organico-kg-3330833/p
2026-07-07 21:37:35,Chedraui,carnes-pescados-y-mariscos,,Molida de Res Extra Fina Sukarne 95/5 400g,3216280,,100.00,https://www.chedraui.com.mx/molida-de-res-extra-fina-sukarne-955-400g-3216280/p
2026-07-07 21:37:35,Chedraui,carnes-pescados-y-mariscos,,Nuggets de Pollo Prácticos Bachoco 500g,3755342,,58.00,https://www.chedraui.com.mx/nuggets-de-pollo-practicos-bachoco-500g-3755342/p
2026-07-07 21:37:35,Chedraui,carnes-pescados-y-mariscos,,Filete de Tilapia Pimienta Limón Sierra Madre 500g,3010433,,112.00,https://www.chedraui.com.mx/filete-de-tilapia-pimienta-limon-sierra-madre-500g-3010433/p
2026-07-07 21:37:35,Chedraui,carnes-pescados-y-mariscos,,Arrachera Sukarne de Res 600g,3101253,,226.00,https://www.chedraui.com.mx/arrachera-sukarne-de-res-600g-3101253/p
2026-07-07 21:37:35,Chedraui,carnes-pescados-y-mariscos,,Brocheta de Pechuga de Pollo por kg,3302181,194.00,129.00,https://www.chedraui.com.mx/brocheta-de-pechuga-de-pollo-por-kg-3302181/p
2026-07-07 21:37:35,Chedraui,carnes-pescados-y-mariscos,,Pechuga Ranchera Prácticos Bachoco 500g,3561794,,116.00,https://www.chedraui.com.mx/pechuga-ranchera-practicos-bachoco-500g-3561794/p
2026-07-07 21:37:35,Chedraui,carnes-pescados-y-mariscos,,Bistec Aguayón de Ternera kg,3599596,,339.00,https://www.chedraui.com.mx/bistec-aguayon-de-ternera-kg-3599596/p
2026-07-07 21:37:35,Chedraui,carnes-pescados-y-mariscos,,Chicharrón Prensado Cerdo por kg,3102709,,129.00,https://www.chedraui.com.mx/chicharron-prensado-cerdo-por-kg-3102709/p
2026-07-07 21:37:35,Chedraui,carnes-pescados-y-mariscos,,Medallones Tuny de Atún Gourmet 730g,3756643,,302.00,https://www.chedraui.com.mx/medallones-tuny-de-atun-gourmet-730g-3756643/p
2026-07-07 21:37:35,Chedraui,carnes-pescados-y-mariscos,,Chorizo de Cerdo Oaxaca DCCA por Kg,3838418,,109.00,https://www.chedraui.com.mx/chorizo-de-cerdo-oaxaca-dcca-por-kg-3838418/p
2026-07-07 21:37:35,Chedraui,carnes-pescados-y-mariscos,,Nugget de Pollo Natural Freskecito por kg,3102540,97.50,74.90,https://www.chedraui.com.mx/nugget-de-pollo-natural-freskecito-por-kg-3102540/p
2026-07-07 21:37:35,Chedraui,carnes-pescados-y-mariscos,,Cecina Extrafina Bachoco Parrilleros 480g,3618059,,164.00,https://www.chedraui.com.mx/cecina-extrafina-bachoco-parrilleros-480g-3618059/p
2026-07-07 21:37:35,Chedraui,carnes-pescados-y-mariscos,,Milanesas Con Pollo del Día Empanizadas 450g,3315898,,48.00,https://www.chedraui.com.mx/milanesas-con-pollo-del-dia-empanizadas-450g-3315898/p
2026-07-07 21:37:35,Chedraui,carnes-pescados-y-mariscos,,Pierna de Pollo Light por Kg,3161266,,102.00,https://www.chedraui.com.mx/pierna-de-pollo-light-por-kg-3161266/p
2026-07-07 21:37:49,Chedraui,carnes-pescados-y-mariscos,,Pechuga Marinada a la Parrilla por Kg,3821664,,154.00,https://www.chedraui.com.mx/pechuga-marinada-a-la-parrilla-por-kg-3821664/p
2026-07-07 21:37:49,Chedraui,carnes-pescados-y-mariscos,,Pierna de Cerdo con Hueso Fresca Kg,3102743,,114.00,https://www.chedraui.com.mx/pierna-de-cerdo-con-hueso-fresca-kg-3102743/p
2026-07-07 21:37:49,Chedraui,carnes-pescados-y-mariscos,,Atún Sakudori Netmar kg,3010472,389.00,319.00,https://www.chedraui.com.mx/atun-sakudori-netmar-kg-3010472/p
2026-07-07 21:37:49,Chedraui,carnes-pescados-y-mariscos,,Boneless de Pollo Sabor Natural Freskecito Kg,3639962,158.00,126.00,https://www.chedraui.com.mx/boneless-de-pollo-sabor-natural-freskecito-kg-3639962/p
2026-07-07 21:37:49,Chedraui,carnes-pescados-y-mariscos,,Chicharrón Hoja Cerdo por kg,3102702,,208.00,https://www.chedraui.com.mx/chicharron-hoja-cerdo-por-kg-3102702/p
2026-07-07 21:37:49,Chedraui,carnes-pescados-y-mariscos,,Molleja de Pollo kg,3109871,,69.00,https://www.chedraui.com.mx/molleja-de-pollo-kg-3109871/p
2026-07-07 21:37:49,Chedraui,carnes-pescados-y-mariscos,,Pechuga de Pollo con Hueso Anatómico Fresco por Kg,3109876,,151.00,https://www.chedraui.com.mx/pechuga-de-pollo-con-hueso-anatomico-fresco-por-kg-3109876/p
2026-07-07 21:37:49,Chedraui,carnes-pescados-y-mariscos,,Flecha para Asar de Res por kg,3102612,,179.00,https://www.chedraui.com.mx/flecha-para-asar-de-res-por-kg-3102612/p
2026-07-07 21:37:49,Chedraui,carnes-pescados-y-mariscos,,Cortadillo de Res por kg,3102639,,274.00,https://www.chedraui.com.mx/cortadillo-de-res-por-kg-3102639/p
2026-07-07 21:37:49,Chedraui,carnes-pescados-y-mariscos,,Bistec de Res kg,3102630,,249.00,https://www.chedraui.com.mx/bistec-de-res-kg-3102630/p
2026-07-07 21:37:49,Chedraui,carnes-pescados-y-mariscos,,Arrachera Natural Cerdo Nutrí Carne 450g,3605055,,52.00,https://www.chedraui.com.mx/arrachera-natural-cerdo-nutri-carne-450g-3605055/p
2026-07-07 21:37:49,Chedraui,carnes-pescados-y-mariscos,,Cuete Trozos Res por Kg,3102641,,224.00,https://www.chedraui.com.mx/cuete-trozos-res-por-kg-3102641/p
2026-07-07 21:37:49,Chedraui,carnes-pescados-y-mariscos,,Filete Tampiqueña Res kg,3102645,,574.00,https://www.chedraui.com.mx/filete-tampiquena-res-kg-3102645/p
2026-07-07 21:37:49,Chedraui,carnes-pescados-y-mariscos,,Milanesa Aires de Campo de Pechuga de Pollo Orgánico kg,3315892,,432.00,https://www.chedraui.com.mx/milanesa-aires-de-campo-de-pechuga-de-pollo-organico-kg-3315892/p
2026-07-07 21:37:49,Chedraui,carnes-pescados-y-mariscos,,Pechuga Aires de Campo de Pollo Entera Orgánico kg,3525427,,329.00,https://www.chedraui.com.mx/pechuga-aires-de-campo-de-pollo-entera-organico-kg-3525427/p
2026-07-07 21:37:49,Chedraui,carnes-pescados-y-mariscos,,Basa en Trozo para Caldo por Kg,3273634,95.00,85.00,https://www.chedraui.com.mx/basa-en-trozo-para-caldo-por-kg-3273634/p
2026-07-07 21:38:02,Chedraui,carnes-pescados-y-mariscos,,Filete Res kg,3102644,,564.00,https://www.chedraui.com.mx/filete-res-kg-3102644/p
2026-07-07 21:38:02,Chedraui,carnes-pescados-y-mariscos,,Chorizo Toluca Rojo Dcca kg,3268004,,107.00,https://www.chedraui.com.mx/chorizo-toluca-rojo-dcca-kg-3268004/p
2026-07-07 21:38:02,Chedraui,carnes-pescados-y-mariscos,,Salmón Natural Sin Piel Sierra Madre 500g,3709058,,319.00,https://www.chedraui.com.mx/salmon-natural-sin-piel-sierra-madre-500g-3709058/p
2026-07-07 21:38:02,Chedraui,carnes-pescados-y-mariscos,,Longaniza Cerdo At por kg,3360024,,104.00,https://www.chedraui.com.mx/longaniza-cerdo-at-por-kg-3360024/p
2026-07-07 21:38:02,Chedraui,carnes-pescados-y-mariscos,,Cortadillo Cerdo por kg,3102746,,134.00,https://www.chedraui.com.mx/cortadillo-cerdo-por-kg-3102746/p
2026-07-07 21:38:02,Chedraui,carnes-pescados-y-mariscos,,Chuleta Ahumada de Pavo por Kg,3102556,,120.00,https://www.chedraui.com.mx/chuleta-ahumada-de-pavo-por-kg-3102556/p
2026-07-07 21:38:02,Chedraui,carnes-pescados-y-mariscos,,Pechuga de Pollo Del Día Rellena de Queso y Brocoli 490g,3865618,,71.00,https://www.chedraui.com.mx/pechuga-de-pollo-del-dia-rellena-de-queso-y-brocoli-490g-3865618/p
2026-07-07 21:38:02,Chedraui,carnes-pescados-y-mariscos,,Milanesa de Res High Choice por kg,3598295,,379.00,https://www.chedraui.com.mx/milanesa-de-res-high-choice-por-kg-3598295/p
2026-07-07 21:38:02,Chedraui,carnes-pescados-y-mariscos,,Muslo Aires de Campo de Pollo Orgánico kg,3315894,,184.00,https://www.chedraui.com.mx/muslo-aires-de-campo-de-pollo-organico-kg-3315894/p
2026-07-07 21:38:02,Chedraui,carnes-pescados-y-mariscos,,Milanesa Bola de Res Ternera Kg,3794434,,262.00,https://www.chedraui.com.mx/milanesa-bola-de-res-ternera-kg-3794434/p
2026-07-07 21:38:02,Chedraui,carnes-pescados-y-mariscos,,Hamburguesas de Pollo del Día Empanizadas 500g,3109499,61.00,50.00,https://www.chedraui.com.mx/hamburguesas-de-pollo-del-dia-empanizadas-500g-3109499/p
2026-07-07 21:38:02,Chedraui,carnes-pescados-y-mariscos,,Menudo Panza de Res kg,3102587,109.00,108.00,https://www.chedraui.com.mx/menudo-panza-de-res-kg-3102587/p
2026-07-07 21:38:02,Chedraui,carnes-pescados-y-mariscos,,Pechugas Rellenas Del Día 490g,3208067,,78.00,https://www.chedraui.com.mx/pechugas-rellenas-del-dia-490g-3208067/p
2026-07-07 21:38:02,Chedraui,carnes-pescados-y-mariscos,,Filetes con Pollo Del Día Empanizados 500g,3101161,,48.00,https://www.chedraui.com.mx/filetes-con-pollo-del-dia-empanizados-500g-3101161/p
2026-07-07 21:38:02,Chedraui,carnes-pescados-y-mariscos,,Res Deshebrada Prácticos Bachoco 280g,3568098,,129.00,https://www.chedraui.com.mx/res-deshebrada-practicos-bachoco-280g-3568098/p
2026-07-07 21:38:02,Chedraui,carnes-pescados-y-mariscos,,Tender Empanizado Freskecito kg,3102546,99.90,79.90,https://www.chedraui.com.mx/tender-empanizado-freskecito-kg-3102546/p
2026-07-07 21:38:16,Chedraui,carnes-pescados-y-mariscos,,Aguja Larga de Res para Asar por kg,3220050,,239.00,https://www.chedraui.com.mx/aguja-larga-de-res-para-asar-por-kg-3220050/p
2026-07-07 21:38:16,Chedraui,carnes-pescados-y-mariscos,,Pata Picada Cocida Res por kg,3102589,,59.00,https://www.chedraui.com.mx/pata-picada-cocida-res-por-kg-3102589/p
2026-07-07 21:38:16,Chedraui,carnes-pescados-y-mariscos,,Bistec de Hígado por kg,3102584,,62.00,https://www.chedraui.com.mx/bistec-de-higado-por-kg-3102584/p
2026-07-07 21:38:16,Chedraui,carnes-pescados-y-mariscos,,Mojarra Tilapia Fresca por Kg,3010237,,120.00,https://www.chedraui.com.mx/mojarra-tilapia-fresca-por-kg-3010237/p
2026-07-07 21:38:16,Chedraui,carnes-pescados-y-mariscos,,Camaron Delamar Empanizado Coco 260g,3843535,,99.00,https://www.chedraui.com.mx/camaron-delamar-empanizado-coco-260g-3843535/p
2026-07-07 21:38:16,Chedraui,carnes-pescados-y-mariscos,,Molida Especial Sukarne Mezquite 400g,3636837,,64.00,https://www.chedraui.com.mx/molida-especial-sukarne-mezquite-400g-3636837/p
2026-07-07 21:38:16,Chedraui,carnes-pescados-y-mariscos,,Camaron Delamar Empanizado Mariposa 260g,3843536,,99.00,https://www.chedraui.com.mx/camaron-delamar-empanizado-mariposa-260g-3843536/p
2026-07-07 21:38:16,Chedraui,carnes-pescados-y-mariscos,,Barritas con Pescado Empanizado Ricamar 500g,3682064,,69.00,https://www.chedraui.com.mx/barritas-con-pescado-empanizado-ricamar-500g-3682064/p
2026-07-07 21:38:16,Chedraui,carnes-pescados-y-mariscos,,Palomitas de Pollo Prácticos Bachoco 500g,3755343,,48.00,https://www.chedraui.com.mx/palomitas-de-pollo-practicos-bachoco-500g-3755343/p
2026-07-07 21:38:16,Chedraui,carnes-pescados-y-mariscos,,Milanesas de Pollo Prácticos Bachoco 500g,3755346,,48.00,https://www.chedraui.com.mx/milanesas-de-pollo-practicos-bachoco-500g-3755346/p
2026-07-07 21:38:16,Chedraui,carnes-pescados-y-mariscos,,Papa Gajo por kg,3646724,69.90,65.90,https://www.chedraui.com.mx/papa-gajo-por-kg-3646724/p
2026-07-07 21:38:16,Chedraui,carnes-pescados-y-mariscos,,Fajitas Crio de Pollo kg,3655150,,112.00,https://www.chedraui.com.mx/fajitas-crio-de-pollo-kg-3655150/p
2026-07-07 21:38:16,Chedraui,carnes-pescados-y-mariscos,,Bistec de Res Super Suave por Kg,3807153,,189.00,https://www.chedraui.com.mx/bistec-de-res-super-suave-por-kg-3807153/p
2026-07-07 21:38:16,Chedraui,carnes-pescados-y-mariscos,,Filete de Pescado Empanizado Multigrano Sierra Madre 500g,3617801,,112.00,https://www.chedraui.com.mx/filete-de-pescado-empanizado-multigrano-sierra-madre-500g-3617801/p
2026-07-07 21:38:16,Chedraui,carnes-pescados-y-mariscos,,Hamburguesa Estrella de Res por kg,3102593,,54.00,https://www.chedraui.com.mx/hamburguesa-estrella-de-res-por-kg-3102593/p
2026-07-07 21:38:16,Chedraui,carnes-pescados-y-mariscos,,Pechuga Deshebrada de Pollo Alco 300g,3819933,,76.00,https://www.chedraui.com.mx/pechuga-deshebrada-de-pollo-alco-300g-3819933/p
2026-07-07 21:38:31,Chedraui,carnes-pescados-y-mariscos,,Mojarra Tilapia Congelada por Kg,3010241,102.00,68.00,https://www.chedraui.com.mx/mojarra-tilapia-congelada-por-kg-3010241/p
2026-07-07 21:38:31,Chedraui,carnes-pescados-y-mariscos,,Pork Belly Cerdo por kg,3668827,,199.00,https://www.chedraui.com.mx/pork-belly-cerdo-por-kg-3668827/p
2026-07-07 21:38:31,Chedraui,carnes-pescados-y-mariscos,,Rabadilla y Huacal de Pollo por Kg,3109885,49.90,29.90,https://www.chedraui.com.mx/rabadilla-y-huacal-de-pollo-por-kg-3109885/p
2026-07-07 21:38:31,Chedraui,carnes-pescados-y-mariscos,,Longaniza Cerdo Var por kg,3102724,,104.00,https://www.chedraui.com.mx/longaniza-cerdo-var-por-kg-3102724/p
2026-07-07 21:38:31,Chedraui,carnes-pescados-y-mariscos,,Pechuga Rellena a la Poblana Del Día 470g,3799303,,80.00,https://www.chedraui.com.mx/pechuga-rellena-a-la-poblana-del-dia-470g-3799303/p
2026-07-07 21:38:31,Chedraui,carnes-pescados-y-mariscos,,Chuleta Ahumada de Cerdo Kg,3229835,129.00,109.00,https://www.chedraui.com.mx/chuleta-ahumada-de-cerdo-kg-3229835/p
